,price,event_date,product_content_id,sold_count,visit_count,favored_count,basket_count,category_sold,category_brand_sold,category_visits,ty_visits,category_basket,category_favored,w_day,Month,weeknumber
57,NA,4/16/2021,48740784,0,1,0,0,33,56561,4055,113739321,859095,28256,Fri,Apr,16
58,NA,4/15/2021,48740784,0,3,0,0,50,49581,3990,110483850,783494,26845,Thu,Apr,15
59,NA,4/14/2021,48740784,0,3,0,0,36,51064,3323,107502305,748194,24716,Wed,Apr,15
60,NA,4/13/2021,48740784,0,0,0,0,38,47022,3195,93742430,700185,22056,Tue,Apr,15
61,NA,4/12/2021,48740784,0,0,0,0,52,48229,3477,94664899,765332,23953,Mon,Apr,15
62,NA,4/11/2021,48740784,0,3,0,0,53,67750,4998,128491255,1115982,33004,Sun,Apr,15
63,NA,4/10/2021,48740784,0,2,0,0,52,68858,5226,123623591,1116782,36785,Sat,Apr,15
64,NA,4/9/2021,48740784,0,2,0,0,52,53692,4441,98458217,902310,30262,Fri,Apr,15
65,NA,4/8/2021,48740784,0,0,0,0,57,56020,5137,105908791,981996,31244,Thu,Apr,14
66,NA,4/7/2021,48740784,0,3,0,0,50,56403,5814,119409207,984801,32322,Wed,Apr,14
67,NA,4/6/2021,48740784,0,1,0,0,79,65649,6159,128558035,1158593,37815,Tue,Apr,14
68,NA,4/5/2021,48740784,0,2,0,0,87,81981,7025,139217259,1448797,46527,Mon,Apr,14
69,NA,4/4/2021,48740784,0,4,0,0,68,81685,6029,139955144,1525214,46369,Sun,Apr,14
70,NA,4/3/2021,48740784,0,1,0,0,53,77048,5005,113998577,1321243,37976,Sat,Apr,14
71,NA,4/2/2021,48740784,0,3,0,0,45,98258,6792,99272327,1468770,47512,Fri,Apr,14
72,NA,4/1/2021,48740784,0,2,0,0,41,70157,5244,94690795,1153226,35336,Thu,Apr,13
73,NA,3/31/2021,48740784,0,1,0,0,39,77189,5123,97565790,1212010,36699,Wed,Mar,13
74,NA,3/30/2021,48740784,0,2,0,0,32,72236,5104,96344809,1147447,35656,Tue,Mar,13
75,NA,3/29/2021,48740784,0,4,0,0,40,76108,4878,93829264,1114623,35843,Mon,Mar,13
76,NA,3/28/2021,48740784,0,3,1,0,28,81550,4999,104071109,1239943,37938,Sun,Mar,13
77,NA,3/27/2021,48740784,0,3,0,0,34,78822,4941,87307349,1168559,37480,Sat,Mar,13
78,NA,3/26/2021,48740784,0,5,0,0,46,81958,5585,94014202,1258355,40295,Fri,Mar,13
79,NA,3/25/2021,48740784,0,0,0,0,45,86594,5908,97878461,1334157,43481,Thu,Mar,12
80,NA,3/24/2021,48740784,0,3,0,0,36,93996,5993,101897286,1378606,45201,Wed,Mar,12
81,NA,3/23/2021,48740784,0,2,0,0,42,94562,5763,106099329,1389378,48385,Tue,Mar,12
82,NA,3/22/2021,48740784,0,3,0,0,47,76951,5015,96102096,1156469,35646,Mon,Mar,12
83,NA,3/21/2021,48740784,0,2,0,0,36,93902,5518,110622245,1432280,40291,Sun,Mar,12
84,NA,3/20/2021,48740784,0,4,0,0,27,85598,5668,95372662,1323184,40034,Sat,Mar,12
85,NA,3/19/2021,48740784,0,3,0,0,53,99809,6972,102330747,1470022,46517,Fri,Mar,12
86,NA,3/18/2021,48740784,0,2,0,0,52,92882,7232,105059702,1442107,48309,Thu,Mar,11
87,NA,3/17/2021,48740784,0,1,0,0,48,87517,6016,104892643,1343074,40656,Wed,Mar,11
88,NA,3/16/2021,48740784,0,5,0,0,41,84417,5756,103685376,1335845,39969,Tue,Mar,11
89,NA,3/15/2021,48740784,0,4,0,0,70,84356,5799,86190389,1177469,36554,Mon,Mar,11
90,NA,3/14/2021,48740784,0,0,0,0,84,91819,5804,61012743,841074,24531,Sun,Mar,11
91,NA,3/13/2021,48740784,0,4,0,0,61,80908,5794,100196287,1411709,45744,Sat,Mar,11
92,NA,3/12/2021,48740784,0,2,0,0,61,101895,8074,110853705,1608974,54325,Fri,Mar,11
93,NA,3/11/2021,48740784,0,10,0,0,149,151698,15156,152432376,2358930,84195,Thu,Mar,10
94,NA,3/10/2021,48740784,0,1,0,0,138,138725,13541,153873907,2212294,77418,Wed,Mar,10
95,NA,3/9/2021,48740784,0,2,0,0,103,188989,16618,174266044,2772160,102258,Tue,Mar,10
96,NA,3/8/2021,48740784,0,6,1,0,76,127805,8830,122712510,1900015,70658,Mon,Mar,10
97,NA,3/7/2021,48740784,0,3,0,0,66,119569,5692,110497542,1641218,46741,Sun,Mar,10
98,NA,3/6/2021,48740784,0,4,1,0,65,113473,5286,97036517,1487479,43728,Sat,Mar,10
99,NA,3/5/2021,48740784,0,2,0,0,49,85854,5046,87075554,1211017,37348,Fri,Mar,10
100,NA,3/4/2021,48740784,0,2,0,0,47,90019,5360,87683863,1248875,39526,Thu,Mar,9
101,NA,3/3/2021,48740784,0,2,0,0,42,94572,6088,92090829,1386234,42620,Wed,Mar,9
102,NA,3/2/2021,48740784,0,2,1,0,62,109502,7185,95133461,1549919,48627,Tue,Mar,9
103,NA,3/1/2021,48740784,0,6,0,0,62,99258,6340,97043337,1407691,42880,Mon,Mar,9
104,NA,2/28/2021,48740784,0,6,0,0,35,120756,6890,123215564,1768617,54643,Sun,Feb,9
105,NA,2/27/2021,48740784,0,1,0,0,53,111360,6753,113771691,1624730,52746,Sat,Feb,9
106,NA,2/26/2021,48740784,0,2,0,0,54,90059,5613,87916264,1317942,44941,Fri,Feb,9
107,NA,2/25/2021,48740784,0,3,0,0,51,98510,6297,93694883,1497994,51507,Thu,Feb,8
108,NA,2/24/2021,48740784,0,3,0,0,56,116119,6789,101408186,1698331,65122,Wed,Feb,8
109,NA,2/23/2021,48740784,0,8,0,0,59,101594,5902,95066903,1494334,51305,Tue,Feb,8
110,NA,2/22/2021,48740784,0,4,0,0,62,107632,7052,97780577,1633624,54342,Mon,Feb,8
111,NA,2/21/2021,48740784,0,6,1,0,55,151123,8873,125945228,2312240,65261,Sun,Feb,8
112,NA,2/20/2021,48740784,0,3,0,0,56,166100,9723,125877548,2459715,75698,Sat,Feb,8
113,NA,2/19/2021,48740784,0,5,0,0,62,118703,7460,93850317,1737751,51785,Fri,Feb,8
114,NA,2/18/2021,48740784,0,7,0,0,56,121168,7692,93872079,1762665,52256,Thu,Feb,7
115,NA,2/17/2021,48740784,0,7,0,0,64,144350,8976,100772671,2018687,60323,Wed,Feb,7
116,NA,2/16/2021,48740784,0,13,0,0,57,132927,8717,98064731,1898770,58334,Tue,Feb,7
117,NA,2/15/2021,48740784,0,27,0,0,78,132711,8930,93274705,1786927,56428,Mon,Feb,7
118,NA,2/14/2021,48740784,0,101,6,1,64,142603,10298,107936091,2105469,63757,Sun,Feb,7
119,NA,2/13/2021,48740784,0,71,4,0,66,134970,8554,111864783,1912555,55442,Sat,Feb,7
120,NA,2/12/2021,48740784,0,86,3,3,74,124491,7913,92757545,1606729,50128,Fri,Feb,7
121,NA,2/11/2021,48740784,0,92,10,1,77,118576,7893,92973986,1546682,50430,Thu,Feb,6
122,NA,2/10/2021,48740784,0,86,11,0,93,106442,7810,94964496,1461138,47681,Wed,Feb,6
123,NA,2/9/2021,48740784,0,79,5,0,78,107048,7735,100305704,1522051,47828,Tue,Feb,6
124,NA,2/8/2021,48740784,0,110,5,0,67,99999,7313,96652425,1513449,46227,Mon,Feb,6
125,NA,2/7/2021,48740784,0,130,14,2,82,117658,7165,118459567,1831711,51177,Sun,Feb,6
126,NA,2/6/2021,48740784,0,139,6,1,97,123136,8312,116898269,1942769,60556,Sat,Feb,6
127,NA,2/5/2021,48740784,0,90,6,0,123,111059,10417,108289415,1822822,62074,Fri,Feb,6
128,NA,2/4/2021,48740784,0,129,4,0,151,152383,16128,135950747,2396931,86577,Thu,Feb,5
129,NA,2/3/2021,48740784,0,199,14,2,143,182841,18134,150939699,2973192,108409,Wed,Feb,5
130,NA,2/2/2021,48740784,0,155,19,0,225,235840,20935,152633366,3102147,116543,Tue,Feb,5
131,499.98,2/1/2021,48740784,2,205,15,5,148,168636,9947,79282989,1731038,65858,Mon,Feb,5
132,499.98,1/31/2021,48740784,5,365,35,18,147,171121,7508,106299761,2400061,66328,Sun,Jan,5
133,499.98,1/30/2021,48740784,2,203,14,18,183,194969,9283,106561192,2728513,78657,Sat,Jan,5
134,NA,1/29/2021,48740784,0,0,0,0,74,150658,8374,1,0,61463,Fri,Jan,5
135,NA,1/28/2021,48740784,0,0,0,0,40,126290,8145,1,0,57157,Thu,Jan,4
136,NA,1/27/2021,48740784,0,0,0,0,44,123799,8751,1,0,57097,Wed,Jan,4
137,NA,1/26/2021,48740784,0,0,0,0,65,129974,8280,1,0,54740,Tue,Jan,4
138,NA,1/25/2021,48740784,0,0,0,0,59,136573,8319,1,0,55158,Mon,Jan,4
139,NA,1/24/2021,48740784,0,0,0,0,62,160935,9538,1,0,65696,Sun,Jan,4
140,NA,1/23/2021,48740784,0,0,0,0,53,165680,10601,1,0,71673,Sat,Jan,4
141,NA,1/22/2021,48740784,0,0,0,0,60,157102,10168,1,0,65846,Fri,Jan,4
142,NA,1/21/2021,48740784,0,0,2,1,88,165918,10725,1,0,71552,Thu,Jan,3
143,549.98,1/20/2021,48740784,1,0,8,6,84,214595,12324,1,0,85855,Wed,Jan,3
144,549.98,1/19/2021,48740784,1,0,2,2,90,259590,16399,1,0,102002,Tue,Jan,3
145,NA,1/18/2021,48740784,0,0,8,3,108,207763,15590,1,0,95153,Mon,Jan,3
146,NA,1/17/2021,48740784,0,0,3,2,192,199897,13816,1,0,86598,Sun,Jan,3
147,NA,1/16/2021,48740784,0,0,8,2,557,183915,14429,1,0,88366,Sat,Jan,3
148,NA,1/15/2021,48740784,0,0,1,0,96,141298,12033,1,0,68634,Fri,Jan,3
149,NA,1/14/2021,48740784,0,0,2,1,111,138756,11862,1,0,68773,Thu,Jan,2
150,NA,1/13/2021,48740784,0,0,1,1,105,143865,11186,1,0,65102,Wed,Jan,2
151,NA,1/12/2021,48740784,0,0,0,1,81,124364,10145,1,0,58635,Tue,Jan,2
152,NA,1/11/2021,48740784,0,0,2,0,101,113265,8769,1,0,54529,Mon,Jan,2
153,NA,1/10/2021,48740784,0,0,1,1,85,123387,8990,1,0,57743,Sun,Jan,2
154,NA,1/9/2021,48740784,0,0,3,2,103,147545,9971,1,0,66298,Sat,Jan,2
155,NA,1/8/2021,48740784,0,0,0,2,90,124215,9515,1,0,61631,Fri,Jan,2
156,NA,1/7/2021,48740784,0,0,2,0,96,146930,12417,1,0,68555,Thu,Jan,1
157,NA,1/6/2021,48740784,0,0,1,1,80,147494,11609,1,0,70177,Wed,Jan,1
158,NA,1/5/2021,48740784,0,0,3,0,98,122123,8730,1,0,50341,Tue,Jan,1
159,NA,1/4/2021,48740784,0,0,2,1,83,132427,8272,1,0,52377,Mon,Jan,1
160,NA,1/3/2021,48740784,0,0,2,1,80,154856,8997,1,0,63631,Sun,Jan,1
161,NA,1/2/2021,48740784,0,0,3,0,76,123300,7328,1,0,51227,Sat,Jan,1
162,NA,1/1/2021,48740784,0,0,5,0,66,110691,6766,1,0,48785,Fri,Jan,1
163,NA,12/31/2020,48740784,0,0,1,0,73,91834,7361,1,0,41658,Thu,Dec,53
164,NA,12/30/2020,48740784,0,0,6,0,100,121819,8084,1,0,51969,Wed,Dec,53
165,NA,12/29/2020,48740784,0,0,4,0,113,131847,9028,1,0,58940,Tue,Dec,52
166,NA,12/28/2020,48740784,0,0,3,0,124,120008,8466,1,0,52660,Mon,Dec,52
167,NA,12/27/2020,48740784,0,0,0,0,114,141904,8581,1,0,60597,Sun,Dec,52
168,NA,12/26/2020,48740784,0,0,1,0,126,151750,9628,1,0,67822,Sat,Dec,52
169,NA,12/25/2020,48740784,0,0,0,0,159,138374,9884,1,0,66256,Fri,Dec,52
170,NA,12/24/2020,48740784,0,0,0,0,169,151860,15871,1,0,78380,Thu,Dec,52
171,NA,12/23/2020,48740784,0,0,0,0,236,211913,24557,1,0,111346,Wed,Dec,52
172,NA,12/22/2020,48740784,0,0,0,0,206,218890,22204,1,0,107179,Tue,Dec,51
173,NA,12/21/2020,48740784,0,0,1,0,276,225330,23271,1,0,121515,Mon,Dec,51
174,NA,12/20/2020,48740784,0,0,0,0,168,208237,13558,1,0,87739,Sun,Dec,51
175,NA,12/19/2020,48740784,0,0,0,0,150,202489,11940,1,0,71779,Sat,Dec,51
176,NA,12/18/2020,48740784,0,0,0,0,100,169789,9957,1,0,55589,Fri,Dec,51
177,NA,12/17/2020,48740784,0,0,0,0,104,160649,12362,1,0,57641,Thu,Dec,51
178,NA,12/16/2020,48740784,0,0,0,0,134,180915,15014,1,0,67675,Wed,Dec,51
179,799.9,12/15/2020,48740784,1,0,0,1,117,140204,10526,1,0,46764,Tue,Dec,50
180,NA,12/14/2020,48740784,0,0,4,1,99,138363,9310,1,0,44366,Mon,Dec,50
181,NA,12/13/2020,48740784,0,0,7,5,191,158138,11812,1,0,54958,Sun,Dec,50
182,NA,12/12/2020,48740784,0,0,8,2,188,168110,12606,1,0,61233,Sat,Dec,50
183,NA,12/11/2020,48740784,0,0,17,4,131,138466,9091,1,0,42852,Fri,Dec,50
184,NA,12/10/2020,48740784,0,0,8,7,147,138794,10468,1,0,46792,Thu,Dec,50
185,NA,12/9/2020,48740784,0,0,0,1,124,139827,10116,1,0,44963,Wed,Dec,50
186,NA,12/8/2020,48740784,0,0,0,1,159,139540,10272,1,0,44483,Tue,Dec,49
187,NA,12/7/2020,48740784,0,0,5,1,165,126721,8934,1,0,38763,Mon,Dec,49
188,799.9,12/6/2020,48740784,1,0,7,7,222,143703,8778,1,0,41982,Sun,Dec,49
189,NA,12/5/2020,48740784,0,0,4,0,233,155662,9646,1,0,48109,Sat,Dec,49
190,583.32,12/4/2020,48740784,1,0,3,1,191,134223,9215,1,0,44811,Fri,Dec,49
191,799.9,12/3/2020,48740784,1,0,2,3,223,135508,8285,1,0,42129,Thu,Dec,49
192,NA,12/2/2020,48740784,0,0,2,2,205,117227,7985,1,0,40443,Wed,Dec,49
193,NA,12/1/2020,48740784,0,0,3,4,182,119227,7879,1,0,39311,Tue,Dec,48
194,NA,11/30/2020,48740784,0,0,4,2,207,124033,7253,1,0,39307,Mon,Nov,48
195,NA,11/29/2020,48740784,0,0,0,1,362,0,10821,1,0,55919,Sun,Nov,48
196,NA,11/28/2020,48740784,0,0,0,2,700,0,21187,1,0,81475,Sat,Nov,48
197,683.98,11/27/2020,48740784,1,0,0,25,2688,0,66787,1,0,204414,Fri,Nov,48
198,NA,11/26/2020,48740784,0,0,0,18,2146,0,56477,1,0,188401,Thu,Nov,48
199,799.9,11/25/2020,48740784,1,0,0,6,1850,0,58852,1,0,158773,Wed,Nov,48
200,NA,11/24/2020,48740784,0,0,0,8,763,0,25661,1,0,134418,Tue,Nov,47
201,NA,11/23/2020,48740784,0,0,0,17,226,0,9741,1,0,78342,Mon,Nov,47
202,583.32,11/22/2020,48740784,1,0,0,13,219,0,7733,1,0,68448,Sun,Nov,47
203,NA,11/21/2020,48740784,0,0,0,26,202,0,7309,1,0,67558,Sat,Nov,47
204,NA,11/20/2020,48740784,0,0,0,23,200,0,7895,1,0,58218,Fri,Nov,47
205,NA,11/19/2020,48740784,0,0,0,5,239,0,8082,1,0,58771,Thu,Nov,47
206,NA,11/18/2020,48740784,0,0,0,6,224,0,7852,1,0,50171,Wed,Nov,47
207,NA,11/17/2020,48740784,0,0,0,7,257,0,7170,1,0,37756,Tue,Nov,46
208,NA,11/16/2020,48740784,0,0,0,3,248,0,7975,1,0,39610,Mon,Nov,46
209,NA,11/15/2020,48740784,0,0,0,5,328,0,11577,1,0,56445,Sun,Nov,46
210,NA,11/14/2020,48740784,0,0,0,9,482,0,10958,1,0,60890,Sat,Nov,46
211,699.98,11/13/2020,48740784,2,0,0,23,1682,0,19193,1,0,80102,Fri,Nov,46
212,799.9,11/12/2020,48740784,1,0,0,17,1797,0,49319,1,0,118039,Thu,Nov,46
213,699.98,11/11/2020,48740784,2,0,0,68,1966,0,54648,1,0,170937,Wed,Nov,46
214,699.98,11/10/2020,48740784,5,0,0,87,1394,0,48673,1,0,155291,Tue,Nov,45
215,699.98,11/9/2020,48740784,14,0,0,86,1572,0,73935,1,0,168319,Mon,Nov,45
216,736.64,11/8/2020,48740784,10,0,0,139,762,0,30656,1,0,244883,Sun,Nov,45
217,827.75,11/7/2020,48740784,6,0,0,30,91,0,9668,1,0,92018,Sat,Nov,45
218,833.32,11/6/2020,48740784,3,0,0,33,103,0,10221,1,0,80716,Fri,Nov,45
219,833.32,11/5/2020,48740784,3,0,0,13,96,0,9597,1,0,70936,Thu,Nov,45
220,833.32,11/4/2020,48740784,1,0,0,12,67,0,8207,1,0,57047,Wed,Nov,45
221,NA,11/3/2020,48740784,0,0,0,16,81,0,7296,1,0,40972,Tue,Nov,44
222,833.32,11/2/2020,48740784,4,0,0,21,58,0,6944,1,0,38318,Mon,Nov,44
223,NA,11/1/2020,48740784,0,0,0,21,50,0,6288,1,0,35754,Sun,Nov,44
224,833.32,10/31/2020,48740784,5,0,0,21,38,0,5971,1,0,30487,Sat,Oct,44
225,833.32,10/30/2020,48740784,1,0,0,20,37,0,5324,1,0,29990,Fri,Oct,44
226,739.982,10/29/2020,48740784,10,0,0,59,112,0,6413,1,0,38593,Thu,Oct,44
227,699.98,10/28/2020,48740784,52,0,0,247,566,0,6202,1,0,36581,Wed,Oct,44
228,833.32,10/27/2020,48740784,1,0,0,11,25,0,5530,1,0,31739,Tue,Oct,43
229,NA,10/26/2020,48740784,0,0,0,13,24,0,4857,1,0,27618,Mon,Oct,43
230,833.32,10/25/2020,48740784,1,0,0,13,23,0,4437,1,0,27669,Sun,Oct,43
231,702.0066667,10/24/2020,48740784,3,0,0,18,41,0,5500,1,0,32333,Sat,Oct,43
232,636.35,10/23/2020,48740784,14,0,0,50,85,0,7137,1,0,33006,Fri,Oct,43
233,636.35,10/22/2020,48740784,12,0,0,36,108,0,9178,1,0,40448,Thu,Oct,43
234,636.35,10/21/2020,48740784,18,0,0,85,133,0,10815,1,0,51503,Wed,Oct,43
235,636.35,10/20/2020,48740784,7,0,0,32,78,0,8199,1,0,40271,Tue,Oct,42
236,NA,10/19/2020,48740784,0,0,0,7,55,0,6004,1,0,30537,Mon,Oct,42
237,NA,10/18/2020,48740784,0,0,0,9,31,0,4951,1,0,26229,Sun,Oct,42
238,833.32,10/17/2020,48740784,2,0,0,12,30,0,4128,1,0,21238,Sat,Oct,42
239,833.32,10/16/2020,48740784,2,0,0,8,45,0,4128,1,0,21149,Fri,Oct,42
240,833.32,10/15/2020,48740784,2,0,0,7,27,0,4409,1,0,21965,Thu,Oct,42
241,833.32,10/14/2020,48740784,1,0,0,6,36,0,4110,1,0,21327,Wed,Oct,42
242,NA,10/13/2020,48740784,0,0,0,6,40,0,4627,1,0,23623,Tue,Oct,41
243,833.32,10/12/2020,48740784,3,0,0,7,37,0,4654,1,0,24959,Mon,Oct,41
244,833.32,10/11/2020,48740784,2,0,0,15,58,0,4389,1,0,24300,Sun,Oct,41
245,833.32,10/10/2020,48740784,1,0,0,14,42,0,4988,1,0,27929,Sat,Oct,41
246,727.25,10/9/2020,48740784,8,0,0,32,83,0,9064,1,0,41960,Fri,Oct,41
247,727.25,10/8/2020,48740784,18,0,0,56,166,0,16307,1,0,58263,Thu,Oct,41
248,727.25,10/7/2020,48740784,12,0,0,37,150,0,11930,1,0,47938,Wed,Oct,41
249,691.1215385,10/6/2020,48740784,13,0,0,67,105,0,13726,1,0,62093,Tue,Oct,40
250,633.31,10/5/2020,48740784,7,0,0,21,43,0,6247,1,0,36519,Mon,Oct,40
251,NA,10/4/2020,48740784,0,0,0,6,19,0,2553,1,0,17988,Sun,Oct,40
252,NA,10/3/2020,48740784,0,0,0,0,22,0,2946,1,0,17169,Sat,Oct,40
253,833.32,10/2/2020,48740784,1,0,0,4,28,0,3031,1,0,16832,Fri,Oct,40
254,833.32,10/1/2020,48740784,1,0,0,8,25,0,3061,1,0,17022,Thu,Oct,40
255,NA,9/30/2020,48740784,0,0,0,0,20,0,2688,1,0,15409,Wed,Sep,40
256,833.32,9/29/2020,48740784,1,0,0,4,31,0,2538,1,0,14152,Tue,Sep,39
257,NA,9/28/2020,48740784,0,0,0,1,16,0,2002,1,0,11704,Mon,Sep,39
258,NA,9/27/2020,48740784,0,0,0,0,15,0,1941,1,0,12218,Sun,Sep,39
259,NA,9/26/2020,48740784,0,0,0,1,25,0,2304,1,0,13690,Sat,Sep,39
260,NA,9/25/2020,48740784,0,0,0,1,30,0,3892,1,0,23607,Fri,Sep,39
261,NA,9/24/2020,48740784,0,0,0,1,32,0,2616,1,0,14559,Thu,Sep,39
262,NA,9/23/2020,48740784,0,0,0,0,21,0,2795,1,0,14107,Wed,Sep,39
263,NA,9/22/2020,48740784,0,0,0,0,21,0,2916,1,0,15456,Tue,Sep,38
264,NA,9/21/2020,48740784,0,0,0,0,18,0,3164,1,0,17697,Mon,Sep,38
265,NA,9/20/2020,48740784,0,0,0,0,35,0,3134,1,0,18527,Sun,Sep,38
266,NA,9/19/2020,48740784,0,0,0,0,20,0,2526,1,0,14435,Sat,Sep,38
