,price,event_date,product_content_id,sold_count,visit_count,favored_count,basket_count,category_sold,category_brand_sold,category_visits,ty_visits,category_basket,category_favored,w_day,Month,weeknumber
52,58.24,22/04/2021,32737302,20,2216,246,157,1285,37845,1828,112689057,348605,12987,Thu,Apr,16
53,54.99,21/04/2021,32737302,32,3444,389,238,1969,47905,2874,122353032,435989,16452,Wed,Apr,16
54,56.66934705,20/04/2021,32737302,40,2899,306,236,1686,43025,2384,121129730,392053,15814,Tue,Apr,16
55,54.99,19/04/2021,32737302,26,2829,358,162,1460,39108,1895,118960272,351566,11561,Mon,Apr,16
56,54.99,18/04/2021,32737302,23,3507,418,223,1724,53226,2166,141122774,465791,15196,Sun,Apr,16
57,54.99,17/04/2021,32737302,27,3242,353,221,1734,57231,2202,136161033,487966,16043,Sat,Apr,16
58,55.70428571,16/04/2021,32737302,21,2248,269,149,1329,44569,1761,113739321,355929,12159,Fri,Apr,16
59,59.99,15/04/2021,32737302,17,2244,276,149,1299,42703,1646,110483850,342722,11542,Thu,Apr,15
60,59.99,14/04/2021,32737302,16,2363,320,150,1196,48835,1458,107502305,354452,11013,Wed,Apr,15
61,59.99,13/04/2021,32737302,16,1778,203,116,905,36190,1139,93742430,266346,8198,Tue,Apr,15
62,59.99,12/04/2021,32737302,21,1583,183,135,868,25200,1136,94664899,217566,8025,Mon,Apr,15
63,59.99,11/04/2021,32737302,29,2120,240,151,1037,32416,1407,128491255,290803,9235,Sun,Apr,15
64,59.99,10/04/2021,32737302,26,1927,200,134,935,26917,1292,123623591,248175,9293,Sat,Apr,15
65,59.99,09/04/2021,32737302,12,1384,133,109,863,20568,1036,98458217,188084,7264,Fri,Apr,15
66,59.99,08/04/2021,32737302,18,1405,141,100,1021,20483,1208,105908791,193022,6438,Thu,Apr,14
67,59.99,07/04/2021,32737302,31,1934,217,127,1361,22420,1634,119409207,217691,7843,Wed,Apr,14
68,59.99,06/04/2021,32737302,26,2171,251,144,1396,24746,1623,128558035,242970,8761,Tue,Apr,14
69,59.99,05/04/2021,32737302,33,2629,252,204,1533,26686,1765,139217259,271871,10301,Mon,Apr,14
70,59.99,04/04/2021,32737302,43,2623,241,220,1601,32050,1895,139955144,315784,12748,Sun,Apr,14
71,59.99,03/04/2021,32737302,13,1767,196,109,1043,26279,1362,113998577,248265,8517,Sat,Apr,14
72,59.99,02/04/2021,32737302,22,1200,108,76,868,22177,1739,99272327,208646,9329,Fri,Apr,14
73,59.99,01/04/2021,32737302,16,1331,153,111,951,18215,1127,94690795,168387,6519,Thu,Apr,13
74,59.99,31/03/2021,32737302,20,1516,141,126,1089,25083,1245,97565790,187527,7355,Wed,Mar,13
75,59.99,30/03/2021,32737302,17,1691,164,116,856,21323,997,96344809,186133,7120,Tue,Mar,13
76,59.99,29/03/2021,32737302,18,1977,262,107,735,26063,884,93829264,198187,6232,Mon,Mar,13
77,59.99,28/03/2021,32737302,33,3325,420,188,1155,33941,1371,104071109,268175,9311,Sun,Mar,13
78,59.99,27/03/2021,32737302,20,2250,256,109,786,20029,950,87307349,174689,6507,Sat,Mar,13
79,59.99,26/03/2021,32737302,32,3046,375,141,1016,27724,1224,94014202,210326,7720,Fri,Mar,13
80,59.99,25/03/2021,32737302,31,3897,434,218,1114,32342,1282,97878461,244397,9463,Thu,Mar,12
81,59.99,24/03/2021,32737302,38,4180,523,255,1332,30399,1515,101897286,249632,9912,Wed,Mar,12
82,59.99,23/03/2021,32737302,44,5239,825,342,1402,39112,1572,106099329,312360,12622,Tue,Mar,12
83,59.99,22/03/2021,32737302,24,3825,569,182,843,41079,996,96102096,278931,8618,Mon,Mar,12
84,59.99,21/03/2021,32737302,19,5075,842,231,853,52281,1044,110622245,355496,9752,Sun,Mar,12
85,59.99,20/03/2021,32737302,18,3029,352,142,707,35647,894,95372662,255118,7869,Sat,Mar,12
86,59.99,19/03/2021,32737302,48,2908,278,195,1908,34649,2096,102330747,287409,12786,Fri,Mar,12
87,59.99,18/03/2021,32737302,40,2856,295,263,1187,21943,1392,105059702,199112,9237,Thu,Mar,11
88,59.99,17/03/2021,32737302,17,1456,193,85,436,16607,598,104892643,132240,4191,Wed,Mar,11
89,59.99,16/03/2021,32737302,8,1354,152,79,453,15079,621,103685376,124776,4113,Tue,Mar,11
90,59.99,15/03/2021,32737302,16,1311,186,68,375,13777,533,86190389,107260,3508,Mon,Mar,11
91,59.99,14/03/2021,32737302,13,914,218,48,395,17166,533,61012743,82542,2610,Sun,Mar,11
92,59.99,13/03/2021,32737302,14,1414,153,115,351,12018,468,100196287,119022,4197,Sat,Mar,11
93,59.99,12/03/2021,32737302,22,2159,202,135,751,15393,935,110853705,150218,5440,Fri,Mar,11
94,48.35363636,11/03/2021,32737302,66,3148,314,285,1840,25275,2123,152432376,240280,9725,Thu,Mar,10
95,51.30034483,10/03/2021,32737302,58,3042,316,214,1813,27622,2090,153873907,253335,10602,Wed,Mar,10
96,59.99,09/03/2021,32737302,60,3470,402,302,1952,29426,2233,174266044,265422,12226,Tue,Mar,10
97,59.99,08/03/2021,32737302,28,2583,304,278,1165,24253,1363,122712510,218957,11496,Mon,Mar,10
98,59.99,07/03/2021,32737302,21,1714,201,162,730,22255,855,110497542,181179,7251,Sun,Mar,10
99,59.99,06/03/2021,32737302,13,1428,159,122,679,16738,796,97036517,147487,6807,Sat,Mar,10
100,59.99,05/03/2021,32737302,23,1424,162,158,876,15859,1022,87075554,150513,7685,Fri,Mar,10
101,59.99,04/03/2021,32737302,28,2039,244,251,1024,22049,1181,87683863,193954,10870,Thu,Mar,9
102,59.99,03/03/2021,32737302,12,3308,519,191,842,36025,992,92090829,270545,9570,Wed,Mar,9
103,59.99,02/03/2021,32737302,50,3164,382,249,1676,32254,1896,95133461,273542,11831,Tue,Mar,9
104,59.99,01/03/2021,32737302,66,4735,817,428,2276,48224,2479,97043337,380760,17166,Mon,Mar,9
105,59.99,28/02/2021,32737302,81,10421,2221,601,2837,152168,3166,123215564,927391,25560,Sun,Feb,9
106,59.99,27/02/2021,32737302,49,8192,1902,429,1984,149519,2242,113771691,833757,20913,Sat,Feb,9
107,59.99,26/02/2021,32737302,39,6435,1366,338,1184,86998,1359,87916264,496262,13106,Fri,Feb,9
108,59.99,25/02/2021,32737302,30,4900,1097,277,689,40666,855,93694883,262976,7876,Thu,Feb,8
109,59.99,24/02/2021,32737302,34,2884,560,186,672,30570,837,101408186,230145,8207,Wed,Feb,8
110,59.99,23/02/2021,32737302,18,1849,332,139,452,23915,605,95066903,180869,6054,Tue,Feb,8
111,59.99,22/02/2021,32737302,10,1336,322,101,431,25752,594,97780577,176931,6039,Mon,Feb,8
112,59.99,21/02/2021,32737302,8,909,210,63,645,21828,886,125945228,185752,6513,Sun,Feb,8
113,59.99,20/02/2021,32737302,10,735,150,57,628,21171,830,125877548,184751,7139,Sat,Feb,8
114,NA,19/02/2021,32737302,0,12,1,0,243,16379,397,93850317,128106,3974,Fri,Feb,8
115,NA,18/02/2021,32737302,0,6,3,0,284,17506,439,93872079,111307,3902,Thu,Feb,7
116,NA,17/02/2021,32737302,0,8,0,0,253,18387,439,100772671,112684,4057,Wed,Feb,7
117,NA,16/02/2021,32737302,0,12,2,0,281,16374,407,98064731,101167,3857,Tue,Feb,7
118,NA,15/02/2021,32737302,0,10,2,0,159,10780,313,93274705,79680,3120,Mon,Feb,7
119,NA,14/02/2021,32737302,0,1,0,0,215,12027,416,107936091,87390,3039,Sun,Feb,7
120,NA,13/02/2021,32737302,0,9,1,0,253,12462,451,111864783,90433,3454,Sat,Feb,7
121,NA,12/02/2021,32737302,0,11,0,0,162,10696,282,92757545,68417,2557,Fri,Feb,7
122,NA,11/02/2021,32737302,0,6,0,0,194,11410,387,92973986,75961,2914,Thu,Feb,6
123,NA,10/02/2021,32737302,0,15,1,0,196,11048,384,94964496,71295,2876,Wed,Feb,6
124,NA,09/02/2021,32737302,0,2,0,0,148,9638,332,100305704,74891,2752,Tue,Feb,6
125,NA,08/02/2021,32737302,0,5,0,0,217,10476,366,96652425,78114,2649,Mon,Feb,6
126,NA,07/02/2021,32737302,0,1,0,0,170,12786,346,118459567,95147,3221,Sun,Feb,6
127,NA,06/02/2021,32737302,0,1,0,0,188,12399,410,116898269,96107,3780,Sat,Feb,6
128,NA,05/02/2021,32737302,0,8,0,0,229,7424,350,108289415,69818,3250,Fri,Feb,6
129,NA,04/02/2021,32737302,0,2,0,0,360,8862,588,135950747,79577,3895,Thu,Feb,5
130,NA,03/02/2021,32737302,0,5,0,0,372,9801,608,150939699,86832,4514,Wed,Feb,5
131,NA,02/02/2021,32737302,0,7,0,0,457,11287,781,152633366,92728,5176,Tue,Feb,5
132,NA,01/02/2021,32737302,0,6,1,0,217,9435,463,79282989,71431,3402,Mon,Feb,5
133,NA,31/01/2021,32737302,0,2,0,0,161,12088,418,106299761,110255,3473,Sun,Jan,5
134,NA,30/01/2021,32737302,0,2,0,0,175,10683,458,106561192,97276,3360,Sat,Jan,5
135,NA,29/01/2021,32737302,0,0,0,0,93,8216,274,1,0,2627,Fri,Jan,5
136,NA,28/01/2021,32737302,0,0,0,0,134,7112,352,1,0,2167,Thu,Jan,4
137,NA,27/01/2021,32737302,0,0,0,0,148,8414,391,1,0,2601,Wed,Jan,4
138,NA,26/01/2021,32737302,0,0,0,0,242,22221,527,1,0,3900,Tue,Jan,4
139,NA,25/01/2021,32737302,0,0,0,0,219,20377,453,1,0,3427,Mon,Jan,4
140,NA,24/01/2021,32737302,0,0,1,0,156,13797,495,1,0,3956,Sun,Jan,4
141,NA,23/01/2021,32737302,0,0,1,0,124,14526,389,1,0,3246,Sat,Jan,4
142,NA,22/01/2021,32737302,0,0,0,0,91,7364,317,1,0,2419,Fri,Jan,4
143,NA,21/01/2021,32737302,0,0,0,0,83,6752,314,1,0,2210,Thu,Jan,3
144,NA,20/01/2021,32737302,0,0,0,0,97,9381,370,1,0,2842,Wed,Jan,3
145,NA,19/01/2021,32737302,0,0,0,0,136,10301,529,1,0,3650,Tue,Jan,3
146,NA,18/01/2021,32737302,0,0,0,0,100,9522,408,1,0,2890,Mon,Jan,3
147,NA,17/01/2021,32737302,0,0,0,0,116,10116,421,1,0,3064,Sun,Jan,3
148,NA,16/01/2021,32737302,0,0,0,0,171,9491,440,1,0,3168,Sat,Jan,3
149,NA,15/01/2021,32737302,0,0,0,0,133,7442,341,1,0,2341,Fri,Jan,3
150,NA,14/01/2021,32737302,0,0,1,0,162,7602,402,1,0,2433,Thu,Jan,2
151,NA,13/01/2021,32737302,0,0,0,0,148,7165,369,1,0,2281,Wed,Jan,2
152,NA,12/01/2021,32737302,0,0,0,0,133,6451,362,1,0,2309,Tue,Jan,2
153,NA,11/01/2021,32737302,0,0,0,0,127,6342,361,1,0,2476,Mon,Jan,2
154,NA,10/01/2021,32737302,0,0,0,2,112,8023,446,1,0,3030,Sun,Jan,2
155,NA,09/01/2021,32737302,0,0,0,0,101,9282,524,1,0,3723,Sat,Jan,2
156,NA,08/01/2021,32737302,0,0,0,0,118,7563,351,1,0,2807,Fri,Jan,2
157,NA,07/01/2021,32737302,0,0,0,0,128,5699,381,1,0,2340,Thu,Jan,1
158,NA,06/01/2021,32737302,0,0,0,0,106,6876,360,1,0,2496,Wed,Jan,1
159,NA,05/01/2021,32737302,0,0,0,0,101,5535,383,1,0,2393,Tue,Jan,1
160,NA,04/01/2021,32737302,0,0,0,0,96,8201,479,1,0,3273,Mon,Jan,1
161,NA,03/01/2021,32737302,0,0,0,0,76,7873,605,1,0,3654,Sun,Jan,1
162,NA,02/01/2021,32737302,0,0,0,0,81,4093,207,1,0,1414,Sat,Jan,1
163,NA,01/01/2021,32737302,0,0,0,0,40,2930,159,1,0,1161,Fri,Jan,1
164,NA,31/12/2020,32737302,0,0,0,0,43,1548,107,1,0,660,Thu,Dec,53
165,59.99,30/12/2020,32737302,1,0,6,4,58,2445,142,1,0,927,Wed,Dec,53
166,NA,29/12/2020,32737302,0,0,1,0,45,2612,123,1,0,1066,Tue,Dec,52
167,NA,28/12/2020,32737302,0,0,0,0,47,2644,125,1,0,875,Mon,Dec,52
168,NA,27/12/2020,32737302,0,0,0,0,39,3112,132,1,0,1114,Sun,Dec,52
169,NA,26/12/2020,32737302,0,0,0,0,39,3243,148,1,0,1133,Sat,Dec,52
170,NA,25/12/2020,32737302,0,0,2,0,32,2951,110,1,0,923,Fri,Dec,52
171,NA,24/12/2020,32737302,0,0,0,0,67,2615,202,1,0,1053,Thu,Dec,52
172,NA,23/12/2020,32737302,0,0,0,0,112,3739,337,1,0,1862,Wed,Dec,52
173,NA,22/12/2020,32737302,0,0,0,0,132,4130,384,1,0,1985,Tue,Dec,51
174,NA,21/12/2020,32737302,0,0,1,0,140,4239,345,1,0,1973,Mon,Dec,51
175,NA,20/12/2020,32737302,0,0,0,0,64,4808,282,1,0,1836,Sun,Dec,51
176,NA,19/12/2020,32737302,0,0,0,0,57,3959,216,1,0,1369,Sat,Dec,51
177,NA,18/12/2020,32737302,0,0,1,0,74,3794,190,1,0,1265,Fri,Dec,51
178,NA,17/12/2020,32737302,0,0,0,0,183,4540,317,1,0,1623,Thu,Dec,51
179,NA,16/12/2020,32737302,0,0,2,0,199,6132,345,1,0,2274,Wed,Dec,51
180,NA,15/12/2020,32737302,0,0,0,0,88,3698,249,1,0,1238,Tue,Dec,50
181,NA,14/12/2020,32737302,0,0,0,0,85,4368,266,1,0,1528,Mon,Dec,50
182,NA,13/12/2020,32737302,0,0,0,0,175,4718,371,1,0,1935,Sun,Dec,50
183,NA,12/12/2020,32737302,0,0,1,0,140,4364,333,1,0,1920,Sat,Dec,50
184,NA,11/12/2020,32737302,0,0,0,0,68,3367,231,1,0,1225,Fri,Dec,50
185,NA,10/12/2020,32737302,0,0,0,0,97,3718,270,1,0,1425,Thu,Dec,50
186,NA,09/12/2020,32737302,0,0,0,0,86,3879,240,1,0,1361,Wed,Dec,50
187,NA,08/12/2020,32737302,0,0,0,0,73,3908,192,1,0,1433,Tue,Dec,49
188,NA,07/12/2020,32737302,0,0,0,0,88,3493,195,1,0,1109,Mon,Dec,49
189,NA,06/12/2020,32737302,0,0,0,0,131,4065,279,1,0,1387,Sun,Dec,49
190,NA,05/12/2020,32737302,0,0,0,0,150,4414,278,1,0,1430,Sat,Dec,49
191,NA,04/12/2020,32737302,0,0,1,0,173,4073,266,1,0,1395,Fri,Dec,49
192,NA,03/12/2020,32737302,0,0,0,0,296,5376,370,1,0,2291,Thu,Dec,49
193,NA,02/12/2020,32737302,0,0,0,0,95,2701,184,1,0,1138,Wed,Dec,49
194,NA,01/12/2020,32737302,0,0,0,0,44,2613,123,1,0,810,Tue,Dec,48
195,NA,30/11/2020,32737302,0,0,1,0,53,2761,119,1,0,706,Mon,Nov,48
196,NA,29/11/2020,32737302,0,0,0,0,55,0,124,1,0,869,Sun,Nov,48
197,NA,28/11/2020,32737302,0,0,0,0,108,0,331,1,0,1421,Sat,Nov,48
198,NA,27/11/2020,32737302,0,0,0,0,232,0,687,1,0,2478,Fri,Nov,48
199,NA,26/11/2020,32737302,0,0,0,0,200,0,617,1,0,2327,Thu,Nov,48
200,NA,25/11/2020,32737302,0,0,0,0,201,0,586,1,0,1537,Wed,Nov,48
201,NA,24/11/2020,32737302,0,0,0,0,71,0,264,1,0,1309,Tue,Nov,47
202,NA,23/11/2020,32737302,0,0,0,0,28,0,121,1,0,912,Mon,Nov,47
203,NA,22/11/2020,32737302,0,0,0,0,27,0,124,1,0,989,Sun,Nov,47
204,NA,21/11/2020,32737302,0,0,0,0,20,0,139,1,0,930,Sat,Nov,47
205,NA,20/11/2020,32737302,0,0,0,0,27,0,121,1,0,799,Fri,Nov,47
206,NA,19/11/2020,32737302,0,0,0,0,26,0,134,1,0,795,Thu,Nov,47
207,NA,18/11/2020,32737302,0,0,0,0,24,0,120,1,0,774,Wed,Nov,47
208,NA,17/11/2020,32737302,0,0,0,0,24,0,116,1,0,628,Tue,Nov,46
209,NA,16/11/2020,32737302,0,0,0,0,25,0,124,1,0,748,Mon,Nov,46
210,NA,15/11/2020,32737302,0,0,0,0,24,0,154,1,0,989,Sun,Nov,46
211,NA,14/11/2020,32737302,0,0,0,0,33,0,201,1,0,1272,Sat,Nov,46
212,NA,13/11/2020,32737302,0,0,0,0,109,0,294,1,0,1214,Fri,Nov,46
213,NA,12/11/2020,32737302,0,0,0,0,763,0,1209,1,0,3803,Thu,Nov,46
214,NA,11/11/2020,32737302,0,0,0,0,680,0,1072,1,0,4286,Wed,Nov,46
215,59.99,10/11/2020,32737302,1,0,0,12,400,0,775,1,0,2975,Tue,Nov,45
216,NA,09/11/2020,32737302,0,0,0,0,518,0,1135,1,0,2716,Mon,Nov,45
217,NA,08/11/2020,32737302,0,0,0,0,280,0,564,1,0,4094,Sun,Nov,45
218,NA,07/11/2020,32737302,0,0,0,0,30,0,167,1,0,1369,Sat,Nov,45
219,NA,06/11/2020,32737302,0,0,0,0,37,0,167,1,0,1119,Fri,Nov,45
220,NA,05/11/2020,32737302,0,0,0,0,35,0,146,1,0,829,Thu,Nov,45
221,NA,04/11/2020,32737302,0,0,0,0,31,0,115,1,0,843,Wed,Nov,45
222,NA,03/11/2020,32737302,0,0,0,0,30,0,127,1,0,668,Tue,Nov,44
223,NA,02/11/2020,32737302,0,0,0,0,20,0,115,1,0,652,Mon,Nov,44
224,NA,01/11/2020,32737302,0,0,0,0,35,0,151,1,0,941,Sun,Nov,44
225,NA,31/10/2020,32737302,0,0,0,0,35,0,183,1,0,970,Sat,Oct,44
226,NA,30/10/2020,32737302,0,0,0,0,40,0,169,1,0,909,Fri,Oct,44
227,NA,29/10/2020,32737302,0,0,0,0,37,0,227,1,0,1251,Thu,Oct,44
228,NA,28/10/2020,32737302,0,0,0,0,47,0,253,1,0,1336,Wed,Oct,44
229,NA,27/10/2020,32737302,0,0,0,0,69,0,232,1,0,1361,Tue,Oct,43
230,NA,26/10/2020,32737302,0,0,0,0,102,0,267,1,0,1324,Mon,Oct,43
231,NA,25/10/2020,32737302,0,0,0,0,88,0,230,1,0,1316,Sun,Oct,43
232,NA,24/10/2020,32737302,0,0,0,0,124,0,297,1,0,1669,Sat,Oct,43
233,NA,23/10/2020,32737302,0,0,0,0,250,0,479,1,0,2056,Fri,Oct,43
234,NA,22/10/2020,32737302,0,0,0,0,278,0,519,1,0,2426,Thu,Oct,43
235,NA,21/10/2020,32737302,0,0,0,0,455,0,734,1,0,3502,Wed,Oct,43
236,NA,20/10/2020,32737302,0,0,0,0,167,0,344,1,0,1977,Tue,Oct,42
237,NA,19/10/2020,32737302,0,0,0,0,69,0,240,1,0,1271,Mon,Oct,42
238,NA,18/10/2020,32737302,0,0,0,0,48,0,240,1,0,1255,Sun,Oct,42
239,NA,17/10/2020,32737302,0,0,0,0,50,0,250,1,0,1257,Sat,Oct,42
240,NA,16/10/2020,32737302,0,0,0,0,50,0,244,1,0,1485,Fri,Oct,42
241,NA,15/10/2020,32737302,0,0,0,0,65,0,250,1,0,1517,Thu,Oct,42
242,NA,14/10/2020,32737302,0,0,0,0,82,0,267,1,0,1282,Wed,Oct,42
243,NA,13/10/2020,32737302,0,0,0,0,75,0,281,1,0,1417,Tue,Oct,41
244,NA,12/10/2020,32737302,0,0,0,0,83,0,278,1,0,1477,Mon,Oct,41
245,NA,11/10/2020,32737302,0,0,0,0,58,0,270,1,0,1494,Sun,Oct,41
246,NA,10/10/2020,32737302,0,0,0,0,105,0,342,1,0,1938,Sat,Oct,41
247,NA,09/10/2020,32737302,0,0,0,0,353,0,734,1,0,3361,Fri,Oct,41
248,NA,08/10/2020,32737302,0,0,0,0,1109,0,1825,1,0,7357,Thu,Oct,41
249,NA,07/10/2020,32737302,0,0,0,0,563,0,1242,1,0,5837,Wed,Oct,41
250,NA,06/10/2020,32737302,0,0,0,0,391,0,1072,1,0,5519,Tue,Oct,40
251,NA,05/10/2020,32737302,0,0,0,0,218,0,733,1,0,3763,Mon,Oct,40
252,NA,04/10/2020,32737302,0,0,0,0,50,0,345,1,0,2058,Sun,Oct,40
253,NA,03/10/2020,32737302,0,0,0,0,77,0,372,1,0,2109,Sat,Oct,40
254,NA,02/10/2020,32737302,0,0,0,0,158,0,444,1,0,2736,Fri,Oct,40
255,NA,01/10/2020,32737302,0,0,0,0,220,0,525,1,0,3383,Thu,Oct,40
256,NA,30/09/2020,32737302,0,0,0,0,69,0,335,1,0,1651,Wed,Sep,40
257,NA,29/09/2020,32737302,0,0,0,0,94,0,400,1,0,1849,Tue,Sep,39
258,NA,28/09/2020,32737302,0,0,0,0,104,0,462,1,0,2223,Mon,Sep,39
259,NA,27/09/2020,32737302,0,0,0,0,163,0,505,1,0,2731,Sun,Sep,39
260,NA,26/09/2020,32737302,0,0,0,0,132,0,440,1,0,2589,Sat,Sep,39
261,NA,25/09/2020,32737302,0,0,0,0,100,0,1087,1,0,6297,Fri,Sep,39
262,NA,24/09/2020,32737302,0,0,0,0,97,0,369,1,0,2844,Thu,Sep,39
263,NA,23/09/2020,32737302,0,0,0,0,71,0,441,1,0,1965,Wed,Sep,39
264,NA,22/09/2020,32737302,0,0,0,0,70,0,483,1,0,2288,Tue,Sep,38
265,NA,21/09/2020,32737302,0,0,0,0,75,0,443,1,0,2334,Mon,Sep,38
266,NA,20/09/2020,32737302,0,0,0,0,52,0,527,1,0,2387,Sun,Sep,38
