"","price","event_date","product_content_id","sold_count","visit_count","favored_count","basket_count","category_sold","category_brand_sold","category_visits","ty_visits","category_basket","category_favored","w_day","Month","weeknumber"
"67",69.3653352,2021-04-13,4066298,358,4769,340,1096,1633,5864,3183,93742430,47579,11213,"Tue","Apr","15"
"68",69.36696049,2021-04-12,4066298,329,5594,324,1333,2108,4696,3772,94664899,55070,14688,"Mon","Apr","15"
"69",65.03236395,2021-04-11,4066298,588,6927,408,1684,2270,5082,4292,128491255,60015,15116,"Sun","Apr","15"
"70",65.08637066,2021-04-10,4066298,518,6406,401,1710,1919,4615,3696,123623591,55263,13780,"Sat","Apr","15"
"71",65.23728538,2021-04-09,4066298,431,5240,293,1455,1777,3976,3139,98458217,46716,11815,"Fri","Apr","15"
"72",64.99,2021-04-08,4066298,710,9174,530,2090,2577,5169,4461,105908791,63361,14949,"Thu","Apr","14"
"73",65.01819738,2021-04-07,4066298,993,13124,760,2742,3587,7845,5974,119409207,84337,19354,"Wed","Apr","14"
"74",64.99,2021-04-06,4066298,1186,17345,1244,3792,4058,10101,6704,128558035,103112,23886,"Tue","Apr","14"
"75",64.99,2021-04-05,4066298,1701,24495,2286,6408,5182,13124,8073,139217259,126968,32405,"Mon","Apr","14"
"76",66.05314433,2021-04-04,4066298,776,10374,714,2818,2557,6729,4476,139955144,74600,18757,"Sun","Apr","14"
"77",70.04357143,2021-04-03,4066298,280,3658,240,707,1302,4027,2670,113998577,42872,9097,"Sat","Apr","14"
"78",69.99,2021-04-02,4066298,257,3453,233,646,1134,3737,2365,99272327,41067,8288,"Fri","Apr","14"
"79",69.99,2021-04-01,4066298,327,4533,334,932,1351,5002,2762,94690795,56191,12652,"Thu","Apr","13"
"80",69.98707317,2021-03-31,4066298,410,4761,351,1233,1656,4286,3281,97565790,49935,12691,"Wed","Mar","13"
"81",70.00789286,2021-03-30,4066298,280,4027,257,828,1248,4650,2737,96344809,47010,10736,"Tue","Mar","13"
"82",69.71278846,2021-03-29,4066298,312,4278,352,966,1380,4287,2758,93829264,44476,10063,"Mon","Mar","13"
"83",68,2021-03-28,4066298,372,4695,430,1164,1735,4158,2989,104071109,43110,10014,"Sun","Mar","13"
"84",68,2021-03-27,4066298,304,3580,257,942,1377,3274,2417,87307349,36080,8286,"Sat","Mar","13"
"85",68,2021-03-26,4066298,355,4185,292,1156,1847,3888,3056,94014202,44823,10375,"Fri","Mar","13"
"86",68,2021-03-25,4066298,415,4677,327,1355,2252,4786,3615,97878461,52936,13314,"Thu","Mar","12"
"87",68.06269373,2021-03-24,4066298,542,6074,454,1797,3313,7994,5173,101897286,73547,20129,"Wed","Mar","12"
"88",68.06102041,2021-03-23,4066298,539,7530,597,2162,2949,7398,4850,106099329,76619,20637,"Tue","Mar","12"
"89",68.98728682,2021-03-22,4066298,387,4796,354,981,1753,4886,3314,96102096,49232,10611,"Mon","Mar","12"
"90",69.99,2021-03-21,4066298,359,4364,307,981,1352,4308,2834,110622245,46722,10032,"Sun","Mar","12"
"91",69.99,2021-03-20,4066298,288,3736,219,906,1043,3577,2470,95372662,42069,9344,"Sat","Mar","12"
"92",69.81080808,2021-03-19,4066298,297,3928,223,909,1060,3423,2496,102330747,41892,9212,"Fri","Mar","12"
"93",71.53470588,2021-03-18,4066298,255,4320,261,859,1161,4041,2771,105059702,48752,11457,"Thu","Mar","11"
"94",72.74327402,2021-03-17,4066298,281,4400,234,991,1503,4334,3316,104892643,54165,13624,"Wed","Mar","11"
"95",73.71201439,2021-03-16,4066298,278,4306,237,815,1185,4521,2792,103685376,48747,10261,"Tue","Mar","11"
"96",73.86123077,2021-03-15,4066298,260,4121,244,809,1296,3686,3033,86190389,41828,9126,"Mon","Mar","11"
"97",66.99,2021-03-14,4066298,337,2037,248,499,1524,3158,2842,61012743,21328,5198,"Sun","Mar","11"
"98",67.06792517,2021-03-13,4066298,294,3308,179,899,1150,2577,2352,100196287,36779,9026,"Sat","Mar","11"
"99",66.99,2021-03-12,4066298,442,5280,332,1235,1814,4388,3671,110853705,52812,12707,"Fri","Mar","11"
"100",67.01942111,2021-03-11,4066298,881,9169,657,2436,3585,7704,6717,152432376,85247,21553,"Thu","Mar","10"
"101",66.99,2021-03-10,4066298,963,12028,966,3186,3934,9228,6821,153873907,95346,24702,"Wed","Mar","10"
"102",66.99,2021-03-09,4066298,1224,17826,1706,4332,4667,14361,8794,174266044,129947,34114,"Tue","Mar","10"
"103",68.62269978,2021-03-08,4066298,463,8044,750,1826,1800,8475,3580,122712510,70236,16943,"Mon","Mar","10"
"104",75.03636364,2021-03-07,4066298,165,3933,370,726,887,5487,2079,110497542,45016,9855,"Sun","Mar","10"
"105",75,2021-03-06,4066298,160,3659,340,605,703,4603,1862,97036517,39215,8283,"Sat","Mar","10"
"106",76.85445205,2021-03-05,4066298,146,3534,372,637,866,4841,2153,87075554,41454,8613,"Fri","Mar","10"
"107",85.00971429,2021-03-04,4066298,175,3312,220,576,1048,4840,2290,87683863,42417,8684,"Thu","Mar","9"
"108",77.42054348,2021-03-03,4066298,184,3246,189,618,1181,3858,2554,92090829,44316,10017,"Wed","Mar","9"
"109",84.17368687,2021-03-02,4066298,198,4067,281,614,1194,4124,2708,95133461,43674,10012,"Tue","Mar","9"
"110",79.89044534,2021-03-01,4066298,247,3961,237,1002,1465,3634,2957,97043337,44606,10589,"Mon","Mar","9"
"111",67.09637224,2021-02-28,4066298,317,4453,319,855,1856,4377,3382,123215564,46960,11729,"Sun","Feb","9"
"112",67.15238971,2021-02-27,4066298,272,4433,337,838,1588,3939,2964,113771691,44830,11301,"Sat","Feb","9"
"113",67.16950673,2021-02-26,4066298,223,3817,253,702,1426,3700,2701,87916264,40669,10064,"Fri","Feb","9"
"114",67.05106618,2021-02-25,4066298,272,4597,285,1010,1767,3936,3128,93694883,47317,11928,"Thu","Feb","8"
"115",66.9805819,2021-02-24,4066298,464,7287,585,1722,2841,7015,4797,101408186,69344,18139,"Wed","Feb","8"
"116",67.09392202,2021-02-23,4066298,436,8474,762,1857,2664,7806,4371,95066903,73946,18217,"Tue","Feb","8"
"117",68.7930303,2021-02-22,4066298,330,5365,317,1253,2257,4969,3971,97780577,56794,15464,"Mon","Feb","8"
"118",71.00412935,2021-02-21,4066298,201,4008,308,574,1554,5064,3247,125945228,51575,11759,"Sun","Feb","8"
"119",71.44981043,2021-02-20,4066298,211,4936,377,732,1412,6259,3138,125877548,60311,12485,"Sat","Feb","8"
"120",71.6293007,2021-02-19,4066298,143,3686,228,448,1231,3747,2539,93850317,45479,9755,"Fri","Feb","8"
"121",70.05848101,2021-02-18,4066298,237,3527,176,551,1338,3205,2630,93872079,41857,9717,"Thu","Feb","7"
"122",68.36213256,2021-02-17,4066298,347,4646,315,829,1737,4547,4201,100772671,60977,15453,"Wed","Feb","7"
"123",65.81883408,2021-02-16,4066298,446,5281,414,993,1935,4848,3645,98064731,47885,10716,"Tue","Feb","7"
"124",66.0018254,2021-02-15,4066298,504,5184,404,1209,2106,4603,3974,93274705,47139,11051,"Mon","Feb","7"
"125",65.82258065,2021-02-14,4066298,403,5265,328,1326,1748,3752,2994,107936091,44946,10709,"Sun","Feb","7"
"126",65.83355408,2021-02-13,4066298,453,5899,355,1471,1740,4605,3064,111864783,50334,12244,"Sat","Feb","7"
"127",65.91573308,2021-02-12,4066298,532,7176,539,2042,1702,4406,2951,92757545,50724,12342,"Fri","Feb","7"
"128",65.84955157,2021-02-11,4066298,446,6782,627,1847,1669,4262,2995,92973986,47744,11761,"Thu","Feb","6"
"129",65.85405405,2021-02-10,4066298,333,4479,328,950,1438,3947,2910,94964496,43437,10346,"Wed","Feb","6"
"130",66.02429003,2021-02-09,4066298,331,3916,248,746,1380,3617,3001,100305704,45083,9663,"Tue","Feb","6"
"131",66.60835938,2021-02-08,4066298,256,3452,205,652,1415,4073,3444,96652425,54886,10304,"Mon","Feb","6"
"132",66.98940928,2021-02-07,4066298,237,3164,176,519,1919,4439,3642,118459567,51379,11015,"Sun","Feb","6"
"133",67.00472,2021-02-06,4066298,250,3397,192,593,1961,4611,3753,116898269,55084,11974,"Sat","Feb","6"
"134",66.92432432,2021-02-05,4066298,333,4175,257,697,2544,5259,4666,108289415,62795,12561,"Fri","Feb","6"
"135",66.93966165,2021-02-04,4066298,532,5899,399,966,3996,8144,7082,135950747,89946,17681,"Thu","Feb","5"
"136",67.00149606,2021-02-03,4066298,635,8750,583,1417,4427,10026,7621,150939699,105403,19104,"Wed","Feb","5"
"137",67.02965714,2021-02-02,4066298,700,11585,1068,1714,5175,14459,8835,152633366,122725,21253,"Tue","Feb","5"
"138",67.69229692,2021-02-01,4066298,357,4329,617,677,2044,8235,3933,79282989,50909,8951,"Mon","Feb","5"
"139",69.47392157,2021-01-31,4066298,153,2780,303,377,1119,5459,2358,106299761,43359,7614,"Sun","Jan","5"
"140",69.94380117,2021-01-30,4066298,171,2743,294,373,1074,4821,2282,106561192,41785,7258,"Sat","Jan","5"
"141",69.45945946,2021-01-29,4066298,148,0,219,336,999,3549,2161,1,0,6081,"Fri","Jan","5"
"142",69.39149701,2021-01-28,4066298,167,0,115,309,1060,3379,2429,1,0,6621,"Thu","Jan","4"
"143",69.51052632,2021-01-27,4066298,171,0,148,489,1223,4281,3367,1,0,13383,"Wed","Jan","4"
"144",69.87466667,2021-01-26,4066298,150,0,126,318,1291,3760,2670,1,0,6959,"Tue","Jan","4"
"145",69.95284553,2021-01-25,4066298,123,0,121,252,1244,3738,2601,1,0,6027,"Mon","Jan","4"
"146",70.24792453,2021-01-24,4066298,106,0,97,233,1294,3263,2483,1,0,6308,"Sun","Jan","4"
"147",70.08829787,2021-01-23,4066298,47,0,61,121,1179,3693,2193,1,0,6054,"Sat","Jan","4"
"148",70.41566667,2021-01-22,4066298,30,0,37,77,965,4218,1895,1,0,5231,"Fri","Jan","4"
"149",70.38769231,2021-01-21,4066298,117,0,137,266,1265,3743,2382,1,0,6699,"Thu","Jan","3"
"150",70.56145946,2021-01-20,4066298,185,0,188,567,1721,4415,3071,1,0,10141,"Wed","Jan","3"
"151",72.77585526,2021-01-19,4066298,152,0,151,413,1580,4064,2785,1,0,8438,"Tue","Jan","3"
"152",73.87660606,2021-01-18,4066298,165,0,121,323,1686,3462,2992,1,0,6798,"Mon","Jan","3"
"153",72.85957055,2021-01-17,4066298,163,0,147,313,1680,3271,2939,1,0,6991,"Sun","Jan","3"
"154",72.51817568,2021-01-16,4066298,148,0,134,321,1758,3522,3119,1,0,8018,"Sat","Jan","3"
"155",77.13802752,2021-01-15,4066298,218,0,150,393,2034,3436,3612,1,0,7826,"Fri","Jan","3"
"156",77.2423431,2021-01-14,4066298,239,0,209,416,2222,4640,4193,1,0,9514,"Thu","Jan","2"
"157",77.23699571,2021-01-13,4066298,233,0,225,457,2258,5768,4395,1,0,10358,"Wed","Jan","2"
"158",75.6845815,2021-01-12,4066298,227,0,336,490,2297,7316,4458,1,0,11389,"Tue","Jan","2"
"159",77.83442308,2021-01-11,4066298,208,0,424,569,1578,5520,2949,1,0,8359,"Mon","Jan","2"
"160",74.56402116,2021-01-10,4066298,189,0,187,395,1435,3787,2737,1,0,7826,"Sun","Jan","2"
"161",72.39392473,2021-01-09,4066298,186,0,174,351,1422,4283,2820,1,0,8185,"Sat","Jan","2"
"162",73.38580838,2021-01-08,4066298,167,0,197,379,1458,4658,2690,1,0,7493,"Fri","Jan","2"
"163",73.22561111,2021-01-07,4066298,180,0,207,391,2043,5635,3404,1,0,8864,"Thu","Jan","1"
"164",75.25413146,2021-01-06,4066298,213,0,261,472,2378,6477,3881,1,0,9635,"Wed","Jan","1"
"165",74.78551351,2021-01-05,4066298,185,0,268,367,1239,5665,2685,1,0,6834,"Tue","Jan","1"
"166",74.93150259,2021-01-04,4066298,193,0,187,336,1124,4282,2421,1,0,6752,"Mon","Jan","1"
"167",72.95572917,2021-01-03,4066298,192,0,205,461,1033,3463,2210,1,0,6681,"Sun","Jan","1"
"168",73.2680292,2021-01-02,4066298,137,0,193,328,942,3228,2013,1,0,6369,"Sat","Jan","1"
"169",73.2572,2021-01-01,4066298,125,0,149,428,958,2763,1935,1,0,6495,"Fri","Jan","1"
"170",73.512,2020-12-31,4066298,95,0,135,234,697,2174,1439,1,0,4800,"Thu","Dec","53"
"171",74.01785714,2020-12-30,4066298,112,0,144,269,829,2735,1740,1,0,5590,"Wed","Dec","53"
"172",74.56096774,2020-12-29,4066298,93,0,126,217,813,3266,1763,1,0,5271,"Tue","Dec","52"
"173",74.35637931,2020-12-28,4066298,116,0,164,245,885,2940,1904,1,0,5631,"Mon","Dec","52"
"174",74.12747368,2020-12-27,4066298,95,0,166,226,819,2733,1657,1,0,5353,"Sun","Dec","52"
"175",75.01216981,2020-12-26,4066298,106,0,153,244,878,2864,1802,1,0,5689,"Sat","Dec","52"
"176",71.14598039,2020-12-25,4066298,102,0,206,263,751,3322,1609,1,0,5243,"Fri","Dec","52"
"177",65.11075881,2020-12-24,4066298,369,0,325,810,1956,4658,3332,1,0,8679,"Thu","Dec","52"
"178",65.09148688,2020-12-23,4066298,686,0,602,1317,5332,8303,7908,1,0,17420,"Wed","Dec","52"
"179",65.03967825,2020-12-22,4066298,777,0,524,1547,6392,10452,8999,1,0,26593,"Tue","Dec","51"
"180",64.33772239,2020-12-21,4066298,1023,0,794,2230,3745,9318,6966,1,0,18606,"Mon","Dec","51"
"181",66.8727704,2020-12-20,4066298,527,0,811,2123,1738,8262,3421,1,0,13410,"Sun","Dec","51"
"182",76.43528846,2020-12-19,4066298,208,0,410,787,896,4189,1838,1,0,6440,"Sat","Dec","51"
"183",76.41928251,2020-12-18,4066298,223,0,418,543,978,4051,1883,1,0,5905,"Fri","Dec","51"
"184",76.5,2020-12-17,4066298,272,0,245,566,1230,3989,2299,1,0,6439,"Thu","Dec","51"
"185",76.51131737,2020-12-16,4066298,334,0,273,621,1504,3827,2797,1,0,7478,"Wed","Dec","51"
"186",76.5,2020-12-15,4066298,376,0,290,689,1835,4028,3235,1,0,7411,"Tue","Dec","50"
"187",76.54322581,2020-12-14,4066298,310,0,291,584,1392,3295,2564,1,0,6583,"Mon","Dec","50"
"188",76.50756654,2020-12-13,4066298,263,0,273,565,1523,4028,2989,1,0,8170,"Sun","Dec","50"
"189",76.5,2020-12-12,4066298,291,0,304,619,1565,4396,2844,1,0,8464,"Sat","Dec","50"
"190",72.6818617,2020-12-11,4066298,188,0,201,420,867,2822,1801,1,0,5282,"Fri","Dec","50"
"191",75.59012245,2020-12-10,4066298,245,0,253,464,939,3211,1914,1,0,6123,"Thu","Dec","50"
"192",77.65853774,2020-12-09,4066298,212,0,252,422,1059,3683,2130,1,0,6411,"Wed","Dec","50"
"193",75.99652406,2020-12-08,4066298,187,0,239,388,957,3166,1931,1,0,5600,"Tue","Dec","49"
"194",74.38816176,2020-12-07,4066298,136,0,143,284,905,3080,1911,1,0,5528,"Mon","Dec","49"
"195",75.02025424,2020-12-06,4066298,118,0,214,334,976,3742,2131,1,0,6434,"Sun","Dec","49"
"196",74.56991525,2020-12-05,4066298,118,0,196,318,875,4077,1978,1,0,6642,"Sat","Dec","49"
"197",73.94428571,2020-12-04,4066298,77,0,137,192,631,2892,1538,1,0,5680,"Fri","Dec","49"
"198",74.34375,2020-12-03,4066298,64,0,117,953,624,4700,1586,1,0,7821,"Thu","Dec","49"
"199",74.07040404,2020-12-02,4066298,99,0,143,1271,601,3397,1507,1,0,9114,"Wed","Dec","49"
"200",74.31318182,2020-12-01,4066298,110,0,162,1410,627,2769,1567,1,0,8607,"Tue","Dec","48"
"201",74.06984375,2020-11-30,4066298,64,0,124,235,623,4135,1588,1,0,8127,"Mon","Nov","48"
"202",67.19373913,2020-11-29,4066298,115,0,0,507,805,0,1760,1,0,8782,"Sun","Nov","48"
"203",60.75007042,2020-11-28,4066298,568,0,0,1195,2738,0,5055,1,0,16495,"Sat","Nov","48"
"204",60.81019092,2020-11-27,4066298,1519,0,0,2387,7031,0,16575,1,0,32127,"Fri","Nov","48"
"205",60.85776677,2020-11-26,4066298,1312,0,0,2189,6391,0,14040,1,0,28306,"Thu","Nov","48"
"206",60.770252,2020-11-25,4066298,1746,0,0,2116,8825,0,17342,1,0,24581,"Wed","Nov","48"
"207",61.44008518,2020-11-24,4066298,587,0,0,1307,3328,0,5832,1,0,14115,"Tue","Nov","47"
"208",74.85321429,2020-11-23,4066298,56,0,0,229,617,0,1511,1,0,5868,"Mon","Nov","47"
"209",73.564,2020-11-22,4066298,70,0,0,246,591,0,1458,1,0,5448,"Sun","Nov","47"
"210",72.55,2020-11-21,4066298,75,0,0,287,562,0,1349,1,0,5702,"Sat","Nov","47"
"211",72.25675676,2020-11-20,4066298,111,0,0,233,730,0,1520,1,0,5549,"Fri","Nov","47"
"212",72.72867925,2020-11-19,4066298,106,0,0,265,745,0,1544,1,0,4869,"Thu","Nov","47"
"213",73.04904762,2020-11-18,4066298,105,0,0,269,727,0,1549,1,0,4739,"Wed","Nov","47"
"214",72.84457364,2020-11-17,4066298,129,0,0,222,773,0,1650,1,0,4690,"Tue","Nov","46"
"215",72.67794643,2020-11-16,4066298,112,0,0,268,798,0,1636,1,0,6734,"Mon","Nov","46"
"216",72.47712121,2020-11-15,4066298,132,0,0,585,914,0,1879,1,0,12640,"Sun","Nov","46"
"217",65.50837989,2020-11-14,4066298,179,0,0,1016,1070,0,2084,1,0,16752,"Sat","Nov","46"
"218",63.3,2020-11-13,4066298,695,0,0,2066,2681,0,4926,1,0,28901,"Fri","Nov","46"
"219",63.3251418,2020-11-12,4066298,1622,0,0,2148,6481,0,11055,1,0,26637,"Thu","Nov","46"
"220",63.36341037,2020-11-11,4066298,1947,0,0,3157,8392,0,13947,1,0,35916,"Wed","Nov","46"
"221",63.30798845,2020-11-10,4066298,2078,0,0,3504,8003,0,12702,1,0,34781,"Tue","Nov","45"
"222",63.35570985,2020-11-09,4066298,4191,0,0,5473,13114,0,22262,1,0,37714,"Mon","Nov","45"
"223",64.27730388,2020-11-08,4066298,1313,0,0,5509,3652,0,5464,1,0,23734,"Sun","Nov","45"
"224",70.84154412,2020-11-07,4066298,136,0,0,535,793,0,1365,1,0,6174,"Sat","Nov","45"
"225",70.70718232,2020-11-06,4066298,181,0,0,669,1311,0,2151,1,0,7923,"Fri","Nov","45"
"226",70.7447541,2020-11-05,4066298,183,0,0,698,957,0,1745,1,0,7004,"Thu","Nov","45"
"227",70.78491667,2020-11-04,4066298,240,0,0,684,990,0,1845,1,0,5819,"Wed","Nov","45"
"228",70.75333333,2020-11-03,4066298,234,0,0,379,1016,0,1846,1,0,4543,"Tue","Nov","44"
"229",71.03709804,2020-11-02,4066298,255,0,0,1147,1096,0,2017,1,0,5729,"Mon","Nov","44"
"230",70.73457778,2020-11-01,4066298,225,0,0,427,1026,0,1823,1,0,4619,"Sun","Nov","44"
"231",70.77496644,2020-10-31,4066298,149,0,0,290,959,0,1660,1,0,3967,"Sat","Oct","44"
"232",70.88598802,2020-10-30,4066298,167,0,0,299,844,0,1626,1,0,3805,"Fri","Oct","44"
"233",70.69112994,2020-10-29,4066298,177,0,0,332,875,0,1700,1,0,4253,"Thu","Oct","44"
"234",70.73685864,2020-10-28,4066298,191,0,0,387,958,0,1801,1,0,4393,"Wed","Oct","44"
"235",70.90284974,2020-10-27,4066298,193,0,0,391,1357,0,2291,1,0,5174,"Tue","Oct","43"
"236",71.88859551,2020-10-26,4066298,178,0,0,340,2040,0,3028,1,0,6490,"Mon","Oct","43"
"237",71.5615625,2020-10-25,4066298,128,0,0,327,619,0,1320,1,0,3990,"Sun","Oct","43"
"238",71.7515625,2020-10-24,4066298,128,0,0,333,667,0,1456,1,0,4442,"Sat","Oct","43"
"239",71.45203593,2020-10-23,4066298,167,0,0,366,729,0,1478,1,0,4311,"Fri","Oct","43"
"240",70.23664865,2020-10-22,4066298,185,0,0,382,867,0,1682,1,0,4309,"Thu","Oct","43"
